id,name,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,latitude,longitude,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
2635592,One Stop to TimesSQ Vacation Apt,97148062353,verified,Lydiah,Manhattan,Harlem,40.81027,-73.94639,United States,US,False,flexible,Entire home/apt,2005.0,,,5.0,31.0,04/11/2016,-0.6841360478478412,2.9527983541320073,2.0,269.0,"Respect yourself, respect other, clean up after yourself. No smoking/drinking. Late check in after 9 pm or before 9 am is $50. Lock out is $50 Thank you",
2636144,Top floor 1 bedroom soho/nolita,97157556455,unconfirmed,Raynald,Manhattan,Nolita,40.72182,-73.99625,United States,US,True,strict,Entire home/apt,2012.0,,,3.0,65.0,06/07/2019,0.03931166093166755,0.8890773997370842,1.0,59.0,"We expect guests to make themselves at home in the condo but treat it with respect and care.  This is not a party pad but we want you to enjoy yourself while here.  Absolutely no smoking/candles/incense in apartment.  There is a back deck that you have exclusive use of during your stay.  Pets must be crated when left in apt on own.  For relief Please walk pet in the neighborhood, not in the yard. Maximum 4 guests.  We live next door.",
2636696,"Cozy private Basement studio,15mins  from the city",92302687158,verified,Patrick,Brooklyn,Flatbush,40.63304,-73.95625,United States,US,True,strict,Entire home/apt,2011.0,,,2.0,23.0,07/03/2019,1.3501510316772602,0.0,1.0,59.0,The only rule is please clean up after yourself if you eat in the living room or the bedroom.,
2637249,Corner High Rise Apartment - City Views,34468267436,unconfirmed,Liam,Manhattan,West Village,40.74035,-74.00615,United States,US,True,strict,Entire home/apt,2004.0,,,3.0,6.0,11/21/2015,-2.095919712902187,0.8890773997370842,1.0,173.0,"We have ample off-street parking but if you have a car let us know and we will be in touch with you about parking. Please be careful not to drive or walk in the driveway for 233 Savin Hill Avenue. Check in time is 2 PM, check out time is 10 AM.  Guests who arrive early can drop off their luggage after 10 AM. We are unable to accommodate arrivals earlier than 10 AM.  Guests who need to stay after the check out time are welcome to use the common area on the first floor for luggage storage. NO SMOKING in the house or anywhere on the property. No Pets.",
2637801,BIG BROOKLYN HOUSE TO LOVE,65057929274,unconfirmed,Amy,Brooklyn,Crown Heights,40.6776,-73.93504,United States,US,False,flexible,Entire home/apt,2008.0,,,7.0,18.0,6/30/2019,-1.2131502579306888,2.9527983541320073,2.0,24.0,#NAME?,
2638353,Financial District Oasis Room-1 Queen Bed,31519202683,verified,Kindra,Manhattan,Financial District,40.70758,-74.00799,United States,US,False,flexible,Private room,2009.0,,,4.0,11.0,6/20/2019,-1.5523565725337913,1.6444119387887624,2.0,411.0,Please make sure the front house doors are locked when leaving. Please return keys to lock box upon check-out. Please limit use of the 2nd floor resident's bathroom to nighttime breaks only. The back areas of house are being renovated and are off-limits.,
2638906,Midtwn E BEST LOCATION Priv Twin Rm 1 Loving Cat,84205630217,verified,Lynn,Manhattan,Murray Hill,40.7474,-73.97847,United States,US,False,flexible,Private room,2022.0,,,1.0,135.0,12/12/2018,0.6837150689712183,2.9527983541320073,1.0,112.0,"We ask that you treat everything here with care, as it is our home. NO SMOKING IS ALLOWED IN THE HOUSE OR ANYWHERE ON OUR PROPERTY.  If anything is damaged please let us know immediately.",
2639458,Large private 1BR with backyard - Williamsburg,32498635352,verified,Isabelle,Brooklyn,Williamsburg,40.71316,-73.95648,United States,US,True,flexible,Entire home/apt,2013.0,,,7.0,7.0,01/07/2017,-2.0161359176494917,0.0,1.0,254.0,"This property is a quiet, family-friendly living space. Pricing includes required City of Boston excise tax of 14.45%",
2640010,Large Room in Landmark House,86584503624,unconfirmed,Caroline,Brooklyn,Prospect-Lefferts Gardens,40.66231,-73.95394,United States,US,True,flexible,Private room,2020.0,,,1.0,60.0,6/26/2019,0.04893095986592242,0.0,10.0,336.0,"We have ample off-street parking but if you have a car let us know and we will be in touch with you about parking. Please be careful not to drive or walk in the driveway for 233 Savin Hill Avenue. Check in time is 2 PM, check out time is 10 AM.  Guests who arrive early can drop off their luggage after 10 AM. We are unable to accommodate arrivals earlier than 10 AM.  Guests who need to stay after the check out time are welcome to use the common area on the first floor for luggage storage. NO SMOKING in the house or anywhere on the property. No Pets.",
2640562,Cozy Room in Landmark House,11534385288,unconfirmed,Caroline,Brooklyn,Prospect-Lefferts Gardens,40.66182,-73.95338,United States,US,False,strict,Private room,2005.0,,,1.0,38.0,5/30/2019,-0.4957266029648184,0.0,10.0,106.0,"Check-in is 2:00 pm, and checkout 11:00 am. You may bring bags in before check in time or leave it to pick up later. Let me know to arrange it. After reservation please send me your arrival and departure time for logistics NO shoes inside Keep the volume low before 8am and after 11pm No laundry after  before 9am and after 8pm No dishes unwashed  Turn off the lights and AC when you leave the house Trash out from the house before you leave ( BLUE BOX recycling, gray one for food) Please respect this rules and you get the full refund of security deposit",
2641115,New Williamsburg 1B With Backyard,59462157553,unconfirmed,Todd,Brooklyn,Greenpoint,40.71985,-73.94015,United States,US,True,flexible,Entire home/apt,2011.0,,,2.0,19.0,12/04/2017,-1.0661161671152881,0.8890773997370842,1.0,294.0,,
2641667,Sunny Room/private bath/ Brownstone,40023501234,unconfirmed,Deborah,Brooklyn,Park Slope,40.67629,-73.97654,United States,US,True,flexible,Private room,2017.0,,,3.0,200.0,5/28/2019,1.2323821874031335,1.6444119387887624,1.0,-8.0,,
2642219,"Sunny, Large (Queen Bed) Private room in 2Bedroom",96875294127,unconfirmed,Helga,Manhattan,East Harlem,40.79377,-73.9361,United States,US,False,flexible,Private room,2004.0,,,14.0,30.0,06/04/2019,-0.8032846294719856,2.9527983541320073,2.0,216.0,"The golden rule is my mantra- treat others (and their homes) as you'd like to be treated. This is a three unit building, please be respectful of neighbors and observe quiet hours between midnight and 6 a.m.  No smoking or pets permitted.",
2642772,Private room in Midtown East,83660894347,unconfirmed,Alex,Manhattan,Midtown,40.75622,-73.9728,United States,US,True,moderate,Private room,2011.0,,,2.0,27.0,05/10/2019,-0.5275801781623559,2.32419091143281,1.0,200.0,,
2643324,"Sunny, Comfortable Space",13968352852,verified,Sophie,Brooklyn,Crown Heights,40.67394,-73.924,United States,US,True,flexible,Entire home/apt,2010.0,,,2.0,92.0,6/24/2019,0.3207343561538685,1.6444119387887624,1.0,243.0,I do not allow guests with pets. Smoking is allowed on the patio or outdoors. Please be kind to the environment and recycle. Also turn  all unnecessary lights off when not in use. All beds need to be stripped upon departure. Sanitary napkins need to be disposed of properly (taken outside to the trash) not in the bathroom garbage. The suite has a separate sitting area with leather couch not to be used as second bedroom.  Guest must have a mobile device which makes and receives calls and or text messages.,
2643876,Duplex apartment with garden,78664318475,unconfirmed,Francesca,Manhattan,Upper West Side,40.79086,-73.96683,United States,US,True,moderate,Entire home/apt,2016.0,,,5.0,79.0,6/29/2019,0.14092141478840664,0.8890773997370842,2.0,89.0,"Unlike most other Airbnb listings, what we do here is long-term rentals by the year, or by the semester and we can welcome compatible short-term guests. We try to keep the atmosphere conducive to studying and resting and a couple of house-rules are in place to this end.  1. No smoking on the premises.  2. No loud music or TV etc.  3. Only for one person (no couples, no visitors). We seldom have visitors, let alone overnight guests. We know this will be a major turn-off to many people, but we believe we can find a like-minded roommate who can have fun outside the house.  4. If you re not sure about your check-out date, you can reserve the minimum days and extend your stay at a discounted rate.  5. Check-in time is flexible, but it has to be coordinated at least 24 hours ahead. On arrival, a short registration process with a picture ID is needed in exchange for keys and wifi access.  6. Inside the apartment, we take off our outside shoes. So if you bring your own flip-flops, slippers or ",
2644429,Beautiful UES residence minutes from everything,88039498894,verified,Jay,Manhattan,Upper East Side,40.77084,-73.95811,United States,US,True,strict,Private room,2012.0,,,1.0,20.0,6/30/2019,-0.824553944524311,0.8890773997370842,2.0,403.0,No smoking allowed inside or on the property.  Pets not allowed without prior discussion/approval.  ,
2644981,Hip Two Story BK Apt w/Private Yard,50757858757,unconfirmed,Clarissa & Rich,Brooklyn,Greenpoint,40.72716,-73.94971,United States,US,True,flexible,Entire home/apt,2020.0,,,2.0,25.0,10/18/2016,-0.7824471629597107,0.0,1.0,122.0,,
2645533,"Williamsburg Brooklyn, Parkside Penthouse NYC View",43342932872,unconfirmed,John,Brooklyn,Williamsburg,40.7179,-73.95103,United States,US,False,flexible,Private room,2005.0,,,1.0,340.0,07/01/2019,1.748110991337148,2.32419091143281,2.0,114.0,,
2646085,Private Family Home 2BR mins to Midtown Manhattan,65002828890,verified,Myrna And David,Queens,Astoria,40.76135,-73.91571,United States,US,False,moderate,Private room,2007.0,,,3.0,231.0,6/30/2019,1.3534594522754488,1.6444119387887624,1.0,400.0,,
2646638,Williamsburg Luxury- 30 days +,33737590322,verified,Lane,Brooklyn,Williamsburg,40.72076,-73.95614,United States,US,False,strict,Entire home/apt,2022.0,,,30.0,183.0,12/17/2017,1.0243445300875038,1.6444119387887624,1.0,135.0,"This is a non-smoking residence.  There is light housekeeping (biweekly changing of linens, removal of kitchen trash) but guests are expected to clean up after themselves and keep the area tidy, including removing hair from bathtub and sink and washing dishes right away.  Remove shoes in the apartment. Slippers are OK. Turn off lights when exiting a room or hallway. Guests are not permitted without prior authorization. Overnight guests are not allowed.  Be courteous to others in the household.  Additional rules will be in the house manual, available upon arrival. ",
2647190,"Relaxing, serene room in NYC Apt",11244210635,unconfirmed,Paul,Queens,Long Island City,40.76081,-73.93163,United States,US,False,strict,Private room,2018.0,,,20.0,52.0,8/25/2015,-0.28285133922521977,2.32419091143281,1.0,101.0,,
2647742,Lovely Suite in Historic Brownstone near Subway,38629763477,unconfirmed,Jay,Brooklyn,Bedford-Stuyvesant,40.68972,-73.93073,United States,US,True,moderate,Entire home/apt,2003.0,,,2.0,210.0,6/14/2019,1.3763883857644286,0.8890773997370842,2.0,218.0,"We have ample off-street parking but if you have a car let us know and we will be in touch with you about parking. Please be careful not to drive or walk in the driveway for 233 Savin Hill Avenue. Check in time is 2 PM, check out time is 10 AM.  Guests who arrive early can drop off their luggage after 10 AM. We are unable to accommodate arrivals earlier than 10 AM.  Guests who need to stay after the check out time are welcome to use the common area on the first floor for luggage storage. NO SMOKING in the house or anywhere on the property. No Pets.",
2648295,Sunny 1BR Overlooking Prospect Park,27576781886,verified,Debbie,Brooklyn,Prospect-Lefferts Gardens,40.65769,-73.96161,United States,US,True,flexible,Entire home/apt,2016.0,,,30.0,2.0,5/16/2019,-2.871302332565734,0.0,1.0,230.0,"No smoking or drinking in the apt. Lock out will be $50. late check in after 9 pm and before 9 a.m. is $50. Respect yourself, respect other, clean up after yourself. Thank you",
2648847,Sunny Floral Artist Apartment Chinatown LES,24765825164,unconfirmed,Krista,Manhattan,Two Bridges,40.70911,-73.99685,United States,US,False,flexible,Entire home/apt,2016.0,,,3.0,18.0,6/30/2019,-1.2454130930109915,1.6444119387887624,1.0,157.0,,
2649399,Welcome to a beautiful Quiet Bronx.,89413953432,unconfirmed,Ronald,Bronx,Soundview,40.82138,-73.87603,United States,US,False,flexible,Private room,2014.0,,,3.0,53.0,8/18/2018,-0.19614412993277483,1.6444119387887624,1.0,23.0,"•No Smoking in any part of the property •Please do not leave any trash outside, please leave trash in bag inside the unit •Do not flush ANYTHING down toilet except toilet paper •Please maintain a reasonable volume •Please respect the property •No large parties •No more than 4 guests •Please ask before accessing bar •Do not purchase anything on cable •Please do not leave exterior doors open so that we can keep out insects and pests",
2649952,"LARGE PRIVATE BED + BATH, LES",38831499346,unconfirmed,Sarah,Manhattan,Lower East Side,40.72105,-73.98519,United States,US,True,moderate,Entire home/apt,2007.0,,,2.0,65.0,6/28/2019,-0.04072377868295387,0.0,1.0,297.0,No smoking in the house or on the decks. Please do not leave cigarette butts on the property. Two-night minimum stay.,
2650504,Cozy NY-style 1BDRM Apartment UES.,80171455635,verified,Art,Manhattan,Upper East Side,40.76358,-73.95895,United States,US,True,flexible,Entire home/apt,2011.0,,,80.0,20.0,10/31/2016,-1.1516673933575268,2.9527983541320073,1.0,-9.0,,
2651608,View of Empire State Building!,19155984314,unconfirmed,Tavia,Queens,Sunnyside,40.74609,-73.91406,United States,US,True,flexible,Entire home/apt,2017.0,,,2.0,40.0,5/20/2019,-0.4957266029648184,0.0,1.0,264.0,"CHECK IN: 2pm CHECK OUT: 10am SMOKING: Please no smoking inside.  Smoking allowed outside, please dispose of cigarettes in appropriate containers provided. NO PARTIES: (please inform hosts of additional guests or visitors during your stay, only the original occupants at the time of booking are allowed to stay in the property overnight and secondly no additional guest will be brought in without prior authorization). Keep the volume low before 8am and after 11pm NO PETS: We love our pets, but ask you leave your loved ones at home. Shoes should be left inside the entrance door. PLEASE tidy the room before you depart.  Return furnishings and others items to be as they were upon your arrival. Thank you!",
2652161,Studio in the Upper East Side,23367657245,unconfirmed,Melissa,Manhattan,Upper East Side,40.78031,-73.94653,United States,US,False,moderate,Entire home/apt,2016.0,,,5.0,14.0,5/30/2019,-1.4657689641837766,1.6444119387887624,1.0,383.0,We except our guest to be respectful of our home and us. There is no smoking in the home but smoking outside is allowed and needs to be disposed of properly.,
2652713,High Floor apt.near Columbus Circle,23884611523,unconfirmed,Jon,Manhattan,Hell's Kitchen,40.76708,-73.986,United States,US,False,moderate,Entire home/apt,2022.0,,,2.0,119.0,07/07/2019,0.6611092653046884,2.9527983541320073,1.0,190.0,"NO PETS!  NO SMOKING ON PREMISES! NO PARTY! A printed house rule will be provided. Please be respectful to others when all rooms are booked. 10 AM Check-out and Check-in is between 12 PM (noon) - 3 PM.   Late check in after 8 pm is $50, lock out is $50. Respect yourself, Respect others, clean up after yourself.  No Smoking/drinking in apt.  Thank You! Location Rules: The ""Exact Address Location Is Not Disclosed For Security Reasons"" And Is Given Out 24 Hours Prior to Check-in.  If This Is a Problem for You, Please STOP Here And Contact Other Hosts for Your Stay.   This Is a Part Of My House Rules.",
2653265,Cozy Room in Astoria,36657114978,verified,Marinez,Queens,Astoria,40.76549,-73.92934,United States,US,True,flexible,Private room,2016.0,,,3.0,4.0,06/02/2019,-2.282267020217574,1.6444119387887624,2.0,340.0,The Perfect home stay for clean and responsible person. Home is keep neat and clean at all times. Guest wipe up after themselves after using the kitchen. There is no smoking in home and no pets allowed in home. No overnight guest to keep the stay peaceful and quiet.,
2653818,Spacious Historic Williamsburg 2/1.5 Townhouse,27214418866,verified,Irie,Brooklyn,Williamsburg,40.70982,-73.9642,United States,US,False,moderate,Entire home/apt,2009.0,,,3.0,144.0,07/05/2019,0.7544348235750588,1.6444119387887624,1.0,136.0,"I would expect guess to be respectful,  no smoking in the house.  No loud music, and keeping the place clean as well.",
2654370,Prime Williamsburg Large bedroom for 1or2 people,3332527517,unconfirmed,Charles,Brooklyn,Williamsburg,40.71973,-73.96071,United States,US,True,moderate,Private room,2019.0,,,1.0,221.0,6/26/2019,1.5353209542581792,0.8890773997370842,3.0,272.0,"Please, no smoking inside the building or on the porches.  Due to sensitivities, we ask that you not use perfume, cologne, or aerosol products in the house. No parties. No illegal drug use.  We are an eco-friendly family and appreciate your help in recycling (bin in the kitchen) and turning off lights, fans, etc. when not in use.  Please lock all doors of the building behind you.",
2654922,Charming One Bedroom,40822824061,unconfirmed,Timothy,Manhattan,Kips Bay,40.74148,-73.98304,United States,US,False,strict,Entire home/apt,2012.0,,,3.0,3.0,09/10/2015,-2.523256568813093,2.9527983541320073,1.0,116.0,Respect our rules.  Please remove  shoes when inside the house.,
2655475,Spacious and Chic Times Square 1 Bedroom,12766726914,verified,Soren,Manhattan,Hell's Kitchen,40.765,-73.98904,United States,US,True,moderate,Entire home/apt,2011.0,,,2.0,26.0,5/18/2019,-0.6841360478478412,0.0,1.0,364.0,"No smoking or drinking in the apt. Lock out will be $50. late check in after 9 pm and before 9 a.m. is $50. Respect yourself, respect other, clean up after yourself. Thank you",
2656027,Bohemian 2BR DuplexLoft in Brooklyn,65885809838,verified,Vida,Brooklyn,Greenpoint,40.72569,-73.94054,United States,US,False,strict,Entire home/apt,2016.0,,,30.0,6.0,06/10/2019,-2.0161359176494917,1.6444119387887624,52.0,418.0,No drugs please.,
2656579,1 Bedroom in Greenwich Village,37075946948,verified,James,Manhattan,Greenwich Village,40.73236,-73.9992,United States,US,False,strict,Entire home/apt,2008.0,,,5.0,13.0,10/25/2018,-1.425305788300444,2.9527983541320073,1.0,342.0,Keep noise down and have consideration for other guest.  No smoking on premises.,
2657131,"Chelsea NYC luxury 2 bed/2 bath, garden apt",46962512763,unconfirmed,Kris,Manhattan,Chelsea,40.74188,-73.99729,United States,US,True,flexible,Entire home/apt,2004.0,,,3.0,111.0,07/03/2019,0.5029465747523922,2.9527983541320073,1.0,253.0,,
2657684,"Spacious, Cozy NYC Apartment - 1 Minute to Subway!",18521549512,unconfirmed,Samantha,Manhattan,East Harlem,40.80012,-73.94087,United States,US,False,strict,Private room,2014.0,,,2.0,235.0,6/29/2019,1.3063651872183994,2.32419091143281,1.0,410.0,"Guests who use kitchen must wash their dishes (or put them in dishwasher) and wipe stove and counters after eating, in courtesy to other guests.   No smoking inside or behind the house; smoking is permitted only in smoking area in front of house.  To maintain quiet on floors with bedrooms, please use headphones to listen to music/videos or when making (SENSITIVE CONTENTS HIDDEN) calls in bedrooms, and keep hallways conversations quiet and short. ",
2658236,Affordable Clean Private Room NYC,14857134135,unconfirmed,Alex Nova York,Bronx,Mount Eden,40.84367,-73.91718,United States,US,True,moderate,Private room,2009.0,,,2.0,11.0,9/28/2014,-1.6478867242477448,2.9527983541320073,1.0,426.0,"NO PETS!  NO SMOKING ON PREMISES!  NO PARTY! A printed house rule will be provided. Please be respectful to others when all rooms are booked. 10 AM Check-out and Check-in is between 12 PM (noon) - 3 PM.   Late check in after 8 pm is $50, lock out is $50. Respect yourself, Respect others, clean up after yourself.  No Smoking/drinking in apt.  Thank You! Location Rules: The ""Exact Address Location Is Not Disclosed For Security Reasons"" And Is Given Out 24 Hours Prior to Check-in.  If This Is a Problem for You, Please STOP Here And Contact Other Hosts for Your Stay.   This Is a Part Of My House Rules.",
2658788,UPPER EAST SIDE 1BR APT - CENTRAL,81328096550,unconfirmed,Carlos,Manhattan,Upper East Side,40.77219,-73.95073,United States,US,False,flexible,Entire home/apt,2005.0,,,1.0,29.0,5/29/2019,-0.824553944524311,0.0,5.0,121.0,,
2659341,"Priv room in 3 bdrm apt - Room ""A""",67240166137,verified,Ryan,Manhattan,Harlem,40.80247,-73.94531,United States,US,False,moderate,Private room,2007.0,,,2.0,17.0,09/01/2015,-1.313364777882792,0.8890773997370842,3.0,231.0,,
2659893,"Modern, Sunny Duplex PENTHOUSE  w/ BALCONY",69962987984,verified,Dahlia,Brooklyn,Bedford-Stuyvesant,40.69194,-73.95952,United States,US,False,moderate,Entire home/apt,2019.0,,,3.0,78.0,05/12/2019,0.12310366525024499,2.9527983541320073,1.0,209.0,"* If you are booking a room, you must be the person staying in room. DO NOT book a room for somebody else!* *ALSO, please only book if you have a face photo in your profile!* This is a residential building, with professionals living throughout. Being respectful is a must! No loud music, No smoking and pets are NOT allowed in the building.  Also, only guests listed on the booking are allowed in this house. Strangers, friends and family members are not allowed inside the house. For your safety, and mine. :) Lost keys will result in a $50 fee to replace the locks in the house.",
2660445,THE LINCOLN PARLOR,61140617531,unconfirmed,Althea,Brooklyn,Crown Heights,40.66946,-73.95008,United States,US,False,strict,Entire home/apt,2021.0,,,3.0,115.0,06/08/2019,0.7701941669086932,0.0,3.0,366.0,- No shoes on carpets and rugs - Eating and Drinking only in Kitchen - Quiet time from 11pm - 6am - No gatherings or parties,
2660998,NYC Central Park family apt - 3bdr,12435616623,unconfirmed,Alexana,Manhattan,Upper West Side,40.78952,-73.98097,United States,US,True,moderate,Entire home/apt,2014.0,,,7.0,19.0,4/27/2019,-1.1819245753248353,2.32419091143281,1.0,257.0,"No smoking (indoors or outside on the property). No pets. No parties. Prefer quiet professional singles or couples in town for work and/or tourism. No children. Please note that this is Alex's home (he lives there), so please be respectful by keeping noise down and cleaning up after yourselves.",
2661550,Elegant 1b Near Everything,57584423447,verified,Yvonne,Manhattan,Chelsea,40.74314,-73.9957,United States,US,True,moderate,Entire home/apt,2018.0,,,2.0,144.0,07/05/2019,0.759710299293051,0.8890773997370842,1.0,0.0,,
2662102,Big quiet Sunny room in Upper East Side,17387931936,unconfirmed,Aaron,Manhattan,East Harlem,40.79692,-73.94434,United States,US,False,strict,Private room,2011.0,,,1.0,41.0,06/02/2019,-0.13812344621067676,0.8890773997370842,2.0,350.0,Check in is after 3 pm and check out is at 12 pm.  No parties or events.  No smoking.  No pets.  No unauthorized guests.  My home is not child proof.  Please leave your shoes at the entrance of the apartment.,
2662654,Museum Mile Central Pk- Madison Ave,72599531742,verified,Lynne,Manhattan,Upper East Side,40.77648,-73.96126,United States,US,False,flexible,Entire home/apt,2015.0,,,4.0,10.0,5/28/2019,-1.5988819042418985,1.6444119387887624,1.0,223.0,,
2663207,Brooklyn Stunning Event Space.,37794081092,unconfirmed,Maurice,Brooklyn,Crown Heights,40.67247,-73.93616,United States,US,True,strict,Entire home/apt,2014.0,,,1.0,9.0,3/30/2019,-1.278789477376196,1.6444119387887624,3.0,32.0,"We ask that no alcohol or pork be brought into the home. Other than that, my home is your home. I simply ask that you please treat the home and its inhabitants with respect.",
2663759,"Sunny Room, Only 1 Block to Subway!",36623257368,unconfirmed,Angelo,Brooklyn,Bedford-Stuyvesant,40.69696,-73.93577,United States,US,True,moderate,Private room,2014.0,,,3.0,112.0,01/01/2018,0.4898771668843341,0.0,2.0,383.0,,
2664311,BEST Bushwick 1 Bedroom - 15 min to Manhattan,22221890789,unconfirmed,Gordon,Brooklyn,Bushwick,40.69366,-73.92281,United States,US,True,flexible,Entire home/apt,2006.0,,,4.0,123.0,6/17/2019,0.5846061861248668,0.0,2.0,129.0,"I would like you to respect my house as though it was yours. You break it you buy it. No smoking cigarettes or drugs within the units. Smoking is allowed on the outside porch, however do not throw cigarette butts on the floor/grass please use the ash tray. If something goes wrong or unpleasant with your stay,  please call me immediately so we can rectify the situation.",
2664864,Modern/Renovated/Best EV Location!!,86754315587,unconfirmed,Simon,Manhattan,East Village,40.72714,-73.98397,United States,US,False,flexible,Entire home/apt,2011.0,,,4.0,127.0,5/28/2019,0.6263964721801569,0.0,1.0,42.0,"No drunken, naked brawling.  Other than that, no rules. And no smoking. Or illegal drugs. Or pets. OK, so there were more rules. I only accept guests who have been verified through Airbnb.  And I'm a little suspect if you have a blank profile and no picture.  Remember, I'm inviting you into my home and I hope you're not a axe murderer. If this is your first experience with Airbnb, read all the Airbnb information on this website.  Airbnb is not a hostel, nor is it a hotel. I rarely accept guests if they have never used Airbnb before. Please keep the bedroom clean and organized.  You will have exclusive access to the bathroom on the second floor during your stay.   However, this also serves as the guest bathroom, so do your best to keep it tidy.  Don't leave your unmentionables hanging on the light fixtures. You will have access to the first floor (living room, dining room and kitchen) and the guest bedroom and bathroom on the second floor.  My bedroom and study on the second floor and t",
2665416,Lovely Room in Awesome Apartment - Fun/Convenient,38531180913,verified,Yair,Manhattan,Chelsea,40.74563,-73.99325,United States,US,False,flexible,Private room,2004.0,,,3.0,6.0,06/03/2019,-2.0161359176494917,1.6444119387887624,1.0,315.0,Please do not smoke in the house.  Please no parties or loud events.,
2666521,Charming and Cozy Bedroom in Artists Colony,20122975620,verified,Beth,Brooklyn,Williamsburg,40.70942,-73.95302,United States,US,True,flexible,Private room,2015.0,,,2.0,3.0,6/24/2017,-1.8757072278265867,2.9527983541320073,2.0,376.0,#NAME?,
2667073,"10mins to Manhattan, 59th St, 17mins Times Square.",95188623740,verified,DeLex,Queens,Astoria,40.76451,-73.92942,United States,US,False,strict,Private room,2006.0,,,2.0,107.0,11/01/2018,0.47000203143035135,0.0,1.0,323.0,,
2667625,"Cozy 1 BR Apt - Sunnyside, Queens",27941652184,verified,David,Queens,Sunnyside,40.74244,-73.91676,United States,US,False,strict,Entire home/apt,2018.0,,,1.0,41.0,6/13/2016,-0.5115343473270936,2.32419091143281,2.0,264.0,Keep your bedroom and apartment clean. Keep quiet when you share this apartment with other guests. No smoking inside the apartment. Your staying will be terminated if you smoke inside the building. No party after 9:30 p.m.,
2668177,Charming Upper West Side 1 Bedroom,89487023799,verified,Edon,Manhattan,Upper West Side,40.78448,-73.97386,United States,US,True,flexible,Private room,2010.0,,,1.0,43.0,08/01/2018,-0.4496594680883049,0.8890773997370842,1.0,100.0,,
2668730,Nice cozy bedroom with cool views in Hell's kit..!,16814284115,unconfirmed,Anthony,Manhattan,Hell's Kitchen,40.76421,-73.99115,United States,US,True,flexible,Private room,2020.0,,,5.0,62.0,6/23/2019,0.56006322157717,2.32419091143281,2.0,231.0,"• Check-in time is 3PM. • Check-out time is 11:00AM. • No parties or events • Not suitable for pets • No smoking No smoking, no drugs, no parties and please, no visiting pets or unannounced visitors. Please lock up door when you go out, and during the heating season, turn down the heat. If you are new to Airbnb, the idea is that I’m not renting a room, but rather sharing my home. I live and work here, and enjoy meeting new people. It's like having old friends visit, not like a hotel. You are welcome to make yourself at home in the common living areas and to use the kitchen, but please leave everything as clean and put away as you have found it. As we will be sharing a bathroom, I appreciate your tidying up and keeping personal items in your room. The cat is not allowed outdoors – he can be sneaky so please don’t leave doors open and keep an eye out for her. You are welcome to the kitchen (and common areas), thank you for cleaning your dishes after using them.   I am environmentally fri",
2669282,Newly Renovated East Village Private Guest Studio,62864077343,unconfirmed,S & G,Manhattan,East Village,40.731,-73.98427,United States,US,False,strict,Entire home/apt,2022.0,,,1.0,233.0,07/06/2019,1.3131973908606065,1.6444119387887624,2.0,197.0,"Drinking in moderation, smoking outdoors, no drugs. Please clean up after yourself.",
2669834,Small Cozy Room Wifi & AC near JFK,19353256522,unconfirmed,Antonio,Queens,Woodhaven,40.68968,-73.85219,United States,US,True,strict,Private room,2003.0,,,2.0,386.0,6/19/2019,1.8950738967241545,2.32419091143281,3.0,155.0,,
2670387,Fully furnished 2 Bedrooms floor-through apartment,35581587448,unconfirmed,Sophie,Manhattan,Harlem,40.80266,-73.94728,United States,US,False,moderate,Entire home/apt,2018.0,,,60.0,74.0,4/14/2019,0.0773117516393173,2.32419091143281,1.0,120.0,"Please take your street shoes off when entering the house. This is a smoke free home. Please no smoking in and around the house. For all my male guests: Please sit on the toilet. No standing please! This is a shared facility. Therefore, please be considerate of the amount of water and electricity you use. Please keep the noise level low.",
2670939,2000 sqf  Duplex in Townhouse,29974421330,unconfirmed,Francesca,Manhattan,Upper West Side,40.78852,-73.96746,United States,US,False,flexible,Entire home/apt,2003.0,,,5.0,108.0,07/06/2019,1.0243445300875038,0.0,2.0,237.0,"NO PETS!  NO SMOKING ON PREMISES! NO PARTY! A printed house rule will be provided. Please be respectful to others when all rooms are booked. 10 AM Check-out and Check-in is between 12 PM (noon) - 3 PM.   Late check in after 8 pm is $50, lock out is $50. Respect yourself, Respect others, clean up after yourself.  No Smoking/drinking in apt.  Thank You! Location Rules: The ""Exact Address Location Is Not Disclosed For Security Reasons"" And Is Given Out 24 Hours Prior to Check-in.  If This Is a Problem for You, Please STOP Here And Contact Other Hosts for Your Stay.   This Is a Part Of My House Rules.",
2671491,Space For guest,74346098489,unconfirmed,Aude,Manhattan,Battery Park City,40.71078,-74.01623,United States,US,False,flexible,Shared room,2017.0,,,1.0,205.0,6/15/2019,1.1881358737099352,0.0,1.0,360.0,"No smoking of any kind indoors; no smoking on deck or in back garden; smoking allowed in front garden, where chairs and a table are provided.  Guests using kitchen area are asked to keep it clean and put away food in refrigerator or cabinets or plastic containers.  Quiet hours after 11pm. ",
